storenumber,storename,address,addressline2,addressline3,city,state,zipcode,phonenumber,storehours,wireless,latitude,longitude,group,faxnumber,drivethru
349712,"","6438 Basile Rowe","WalMart Store # 2166","","East Syracuse","NY","13057","(315) 463-4850","Monday: 06:00-00:00, Tuesday: 06:00-00:00, Wednesday: 06:00-00:00, Thursday: 06:00-00:00, Friday: 06:00-00:00, Saturday: 06:00-00:00, Sunday: 06:00-00:00 ","",43.06223,-76.05993,1,"","N"
349730,"","566 Middle Neck Rd","","","Great Neck","NY","11023","(516) 708-9389","Monday: 05:00-22:00, Tuesday: 05:00-22:00, Wednesday: 05:00-22:00, Thursday: 05:00-22:00, Friday: 05:00-22:00, Saturday: 05:00-22:00, Sunday: 05:00-22:00 ","",40.80174,-73.7358,1,"","N"
349734,"","2501 Avenue U","","","Brooklyn","NY","11229","(718) 332-8918","Monday: 05:00-23:00, Tuesday: 05:00-23:00, Wednesday: 05:00-23:00, Thursday: 05:00-23:00, Friday: 05:00-23:00, Saturday: 05:00-23:00, Sunday: 05:00-23:00 ","",40.60007,-73.9467,1,"","N"
349735,"","625 Atlantic Ave","Atlantic Center Mall","","Brooklyn","NY","11217","(718) 789-2892","Monday: 09:00-21:00, Tuesday: 09:00-21:00, Wednesday: 09:00-21:00, Thursday: 09:00-21:00, Friday: 09:00-21:00, Saturday: 09:00-21:00, Sunday: 09:00-21:00 ","",40.68365,-73.97542,1,"","N"
349750,"","1805 Webster Ave","","","Bronx","NY","10457","(718) 583-2158","Monday: 24HOURS, Tuesday: 24HOURS, Wednesday: 24HOURS, Thursday: 24HOURS, Friday: 24HOURS, Saturday: 24HOURS, Sunday: 24HOURS ","",40.84586,-73.90208,1,"","N"
349753,"","265 E Main St","","","Avon","NY","14414","(585) 226-3029","Monday: 05:30-21:00, Tuesday: 05:30-21:00, Wednesday: 05:30-21:00, Thursday: 05:30-21:00, Friday: 05:30-21:00, Saturday: 06:00-21:00, Sunday: 06:00-21:00 ","",42.90981,-77.73426,1,"","Y"
349754,"","325 Route 146","","","Halfmoon","NY","12065","(518) 664-3474","Monday: 05:00-23:00, Tuesday: 05:00-23:00, Wednesday: 05:00-23:00, Thursday: 05:00-23:00, Friday: 05:00-23:00, Saturday: 05:00-23:00, Sunday: 05:00-23:00 ","",42.86699,-73.73185,1,"","Y"
349768,"","4912 Fort Hamilton Pkwy","","","Brooklyn","NY","11219","(347) 492-4294","Monday: 05:00-23:00, Tuesday: 05:00-23:00, Wednesday: 05:00-23:00, Thursday: 05:00-23:00, Friday: 05:00-23:00, Saturday: 05:00-23:00, Sunday: 05:00-23:00 ","",40.63848,-73.99768,1,"","N"
349800,"","2109 Broadhollow Rd","","","Farmingdale","NY","11735","(631) 393-0910","Monday: 24HOURS, Tuesday: 24HOURS, Wednesday: 24HOURS, Thursday: 24HOURS, Friday: 24HOURS, Saturday: 24HOURS, Sunday: 24HOURS ","",40.75018,-73.42192,1,"","N"
349804,"","2380 Route 52","","","Pine Bush","NY","12566","(845) 744-2091","Monday: 05:00-23:00, Tuesday: 05:00-23:00, Wednesday: 05:00-23:00, Thursday: 05:00-23:00, Friday: 05:00-23:00, Saturday: 05:00-23:00, Sunday: 05:00-23:00 ","",41.60417,-74.29434,1,"","Y"
349809,"","411 E 70th St","","","New York","NY","10021","(646) 368-1713","Monday: 05:00-00:00, Tuesday: 05:00-00:00, Wednesday: 05:00-00:00, Thursday: 05:00-00:00, Friday: 05:00-00:00, Saturday: 05:30-23:00, Sunday: 05:30-22:00 ","",40.76614,-73.95608,1,"","N"
349845,"","8285 Jericho Tpke","","","Woodbury","NY","11797","(516) 307-8990","Monday: 05:30-23:00, Tuesday: 05:30-23:00, Wednesday: 05:30-23:00, Thursday: 05:30-23:00, Friday: 05:30-23:00, Saturday: 05:30-23:00, Sunday: 05:30-23:00 ","",40.81651,-73.46581,1,"","N"
349875,"","406 6th Ave","","","New York","NY","10011","(212) 677-5985","Monday: 06:00-23:00, Tuesday: 06:00-23:00, Wednesday: 06:00-23:00, Thursday: 06:00-23:00, Friday: 06:00-23:00, Saturday: 07:00-23:00, Sunday: 07:00-22:00 ","",40.73373,-73.99929,1,"","N"
349878,"","8035 State Route 12","","","Barneveld","NY","13304","(315) 896-4211","Monday: 05:00-23:00, Tuesday: 05:00-23:00, Wednesday: 05:00-23:00, Thursday: 05:00-23:00, Friday: 05:00-23:00, Saturday: 05:00-23:00, Sunday: 05:00-23:00 ","",43.24773,-75.18418,1,"","Y"
349879,"","705 Old Country Rd","","","Westbury","NY","11590","(516) 280-9041","Monday: 24HOURS, Tuesday: 24HOURS, Wednesday: 24HOURS, Thursday: 24HOURS, Friday: 24HOURS, Saturday: 24HOURS, Sunday: 24HOURS ","",40.75114,-73.57117,1,"","Y"
349881,"","120 Baldwin St","","","Johnson City","NY","13790","(607) 729-7900","Monday: 05:00-22:00, Tuesday: 05:00-22:00, Wednesday: 05:00-22:00, Thursday: 05:00-22:00, Friday: 05:00-22:00, Saturday: 05:00-22:00, Sunday: 05:00-22:00 ","",42.11222,-75.95783,1,"","Y"
349887,"","1248 Lexington Ave","Ste 6","","New York","NY","10028","(646) 755-8586","Monday: 24HOURS, Tuesday: 24HOURS, Wednesday: 24HOURS, Thursday: 24HOURS, Friday: 24HOURS, Saturday: 24HOURS, Sunday: 24HOURS ","",40.77856,-73.95637,1,"","N"
349896,"","601 E Fordham Rd","","","Bronx","NY","10458","(718) 220-8654","Monday: 24HOURS, Tuesday: 24HOURS, Wednesday: 24HOURS, Thursday: 24HOURS, Friday: 24HOURS, Saturday: 24HOURS, Sunday: 24HOURS ","",40.85848,-73.88509,1,"","N"
349923,"","149 Canal St","","","New York","NY","10002","(212) 775-8310","Monday: 05:00-22:00, Tuesday: 05:00-22:00, Wednesday: 05:00-22:00, Thursday: 05:00-23:00, Friday: 05:00-23:00, Saturday: 05:00-23:00, Sunday: 05:00-23:00 ","",40.71641,-73.99559,1,"","N"
349948,"","1510 86th St","","","Brooklyn","NY","11228","(917) 507-7425","Monday: 05:00-00:00, Tuesday: 05:00-00:00, Wednesday: 05:00-00:00, Thursday: 05:00-00:00, Friday: 05:00-00:00, Saturday: 05:00-00:00, Sunday: 05:00-00:00 ","",40.61114,-74.00932,1,"","N"
349976,"","460 County Road 111","Unit 5","","Manorville","NY","11949","","Monday: 05:00-22:00, Tuesday: 05:00-22:00, Wednesday: 05:00-22:00, Thursday: 05:00-22:00, Friday: 05:00-22:00, Saturday: 05:00-22:00, Sunday: 05:00-22:00 ","",40.87046,-72.7986,1,"","N"
349980,"","306 7th Ave","","","Brooklyn","NY","11215","","Monday: 24HOURS, Tuesday: 24HOURS, Wednesday: 24HOURS, Thursday: 24HOURS, Friday: 24HOURS, Saturday: 24HOURS, Sunday: 24HOURS ","",40.66792,-73.98092,1,"","N"
350010,"","4902 Vernon Blvd.","","","Long Island City","NY","11101","(718) 433-4543","Monday: 24HOURS, Tuesday: 24HOURS, Wednesday: 24HOURS, Thursday: 24HOURS, Friday: 24HOURS, Saturday: 24HOURS, Sunday: 24HOURS ","",40.7434,-73.95402,1,"","N"
350018,"","2 Clifton Country Rd","","","Clifton Park","NY","12065","(516) 631-6368","Monday: 05:00-22:00, Tuesday: 05:00-22:00, Wednesday: 05:00-22:00, Thursday: 05:00-22:00, Friday: 05:00-22:00, Saturday: 05:00-22:00, Sunday: 05:00-22:00 ","",42.86102,-73.78043,1,"","N"
350022,"","665 Middle Country Rd","","","Saint James","NY","11780","(631) 656-6686","Monday: 05:00-22:00, Tuesday: 05:00-22:00, Wednesday: 05:00-22:00, Thursday: 05:00-22:00, Friday: 05:00-22:00, Saturday: 05:00-22:00, Sunday: 05:00-22:00 ","",40.8606,-73.15421,1,"","N"
350029,"","935 State Route 37","","","Akwesasne","NY","13655","(518) 358-9480","Monday: 24HOURS, Tuesday: 24HOURS, Wednesday: 24HOURS, Thursday: 24HOURS, Friday: 24HOURS, Saturday: 24HOURS, Sunday: 24HOURS ","",44.9667,-74.63879,1,"(518) 358-9480","Y"
350050,"","10712 71st Ave","","","Forest Hills","NY","11375","(718) 261-4257","Monday: 05:00-23:00, Tuesday: 05:00-23:00, Wednesday: 05:00-23:00, Thursday: 05:00-23:00, Friday: 05:00-23:00, Saturday: 05:00-23:00, Sunday: 05:00-23:00 ","",40.72086,-73.84457,1,"","N"
350127,"","2 Penn Plz","Penn Station","","New York","NY","10121","(212) 971-3805","Monday: 05:00-01:00, Tuesday: 05:00-01:00, Wednesday: 05:00-01:00, Thursday: 05:00-01:00, Friday: 05:00-01:00, Saturday: 05:00-01:00, Sunday: 05:00-01:00 ","",40.74991,-73.99212,1,"","N"
350163,"","52 Vanderbilt Ave","","","New York","NY","10017","(646) 371-9993","Monday: 06:00-20:00, Tuesday: 06:00-20:00, Wednesday: 06:00-20:00, Thursday: 06:00-20:00, Friday: 06:00-20:00, Saturday: , Sunday:  ","",40.75441,-73.97733,1,"","N"
350172,"","300 Wayto Rd","","","Schenectady","NY","12303","(518) 982-1698","Monday: 05:00-22:00, Tuesday: 05:00-22:00, Wednesday: 05:00-22:00, Thursday: 05:00-22:00, Friday: 05:00-22:00, Saturday: 05:00-22:00, Sunday: 05:00-22:00 ","",42.75995,-73.94167,1,"","Y"
350190,"","4371 Buffalo Rd","Hess","","North Chili","NY","14514","(585) 594-4877","Monday: 24HOURS, Tuesday: 24HOURS, Wednesday: 24HOURS, Thursday: 24HOURS, Friday: 24HOURS, Saturday: 24HOURS, Sunday: 24HOURS ","",43.11981,-77.80547,1,"","N"
350214,"","1834 College Point Blvd","","","College Point","NY","11356","(718) 539-0016","Monday: 05:00-23:00, Tuesday: 05:00-23:00, Wednesday: 05:00-23:00, Thursday: 05:00-23:00, Friday: 05:00-23:00, Saturday: 05:00-23:00, Sunday: 05:00-23:00 ","",40.78226,-73.84607,1,"","N"
350254,"","6820 Rockaway Beach Blvd","","","Arverne","NY","11692","(347) 230-4213","Monday: 05:00-22:00, Tuesday: 05:00-22:00, Wednesday: 05:00-22:00, Thursday: 05:00-22:00, Friday: 05:00-22:00, Saturday: 05:00-22:00, Sunday: 05:00-22:00 ","",40.58982,-73.79848,1,"","N"
350272,"","1075 7th North St","Hess","","Liverpool","NY","13088","(315) 461-0386","Monday: 24HOURS, Tuesday: 24HOURS, Wednesday: 24HOURS, Thursday: 24HOURS, Friday: 24HOURS, Saturday: 24HOURS, Sunday: 24HOURS ","",43.10071,-76.18559,1,"","N"
350273,"","4803 W Taft Rd","Hess","","Liverpool","NY","13088","(315) 453-7316","Monday: 24HOURS, Tuesday: 24HOURS, Wednesday: 24HOURS, Thursday: 24HOURS, Friday: 24HOURS, Saturday: 24HOURS, Sunday: 24HOURS ","",43.11901,-76.18501,1,"","N"
350276,"","47 E Gun Hill Rd","","","Bronx","NY","10467","(347) 691-3379","Monday: 24HOURS, Tuesday: 24HOURS, Wednesday: 24HOURS, Thursday: 24HOURS, Friday: 24HOURS, Saturday: 24HOURS, Sunday: 24HOURS ","",40.88216,-73.88022,1,"","N"
350284,"","160 State St","Expressmart","","Auburn","NY","13021","(315) 252-5781","Monday: 05:00-22:00, Tuesday: 05:00-22:00, Wednesday: 05:00-22:00, Thursday: 05:00-22:00, Friday: 05:00-22:00, Saturday: 05:00-22:00, Sunday: 05:00-22:00 ","",42.93712,-76.57117,1,"","Y"
350294,"","1165 State Route 374","","","Dannemora","NY","12929","(518) 578-3732","Monday: 05:00-19:00, Tuesday: 05:00-19:00, Wednesday: 05:00-19:00, Thursday: 05:00-19:00, Friday: 05:00-19:00, Saturday: 05:00-19:00, Sunday: 05:00-19:00 ","",44.72183,-73.72385,1,"(518) 578-3732","N"
350317,"","2053 W Genesee Tpke","Hess","","Camillus","NY","13031","(315) 320-4318","Monday: 06:00-00:00, Tuesday: 06:00-00:00, Wednesday: 06:00-00:00, Thursday: 06:00-00:00, Friday: 06:00-00:00, Saturday: 06:00-00:00, Sunday: 06:00-00:00 ","",43.03471,-76.36475,1,"","N"
350318,"","361 Route 202","","","Pomona","NY","10970","(845) 290-0288","Monday: 05:00-22:00, Tuesday: 05:00-22:00, Wednesday: 05:00-22:00, Thursday: 05:00-22:00, Friday: 05:00-22:00, Saturday: 05:00-22:00, Sunday: 06:00-22:00 ","",41.18665,-74.03617,1,"","N"
350325,"","1414 Dryden Rd","","","Freeville","NY","13068","(607) 319-5176","Monday: 24HOURS, Tuesday: 24HOURS, Wednesday: 24HOURS, Thursday: 24HOURS, Friday: 24HOURS, Saturday: 24HOURS, Sunday: 24HOURS ","",42.47098,-76.40271,1,"(607) 319-5176","Y"
350331,"","139 Centre St","Unit 109","","New York","NY","10013","(212) 226-8980","Monday: 05:00-22:00, Tuesday: 05:00-22:00, Wednesday: 05:00-22:00, Thursday: 05:00-22:00, Friday: 05:00-22:00, Saturday: 06:00-22:00, Sunday: 06:00-22:00 ","",40.71746,-74.00037,1,"","N"
350332,"","162 Tompkins St","Expressmart","","Cortland","NY","13045","(607) 299-4799","Monday: 24HOURS, Tuesday: 24HOURS, Wednesday: 24HOURS, Thursday: 24HOURS, Friday: 24HOURS, Saturday: 24HOURS, Sunday: 24HOURS ","",42.59097,-76.19128,1,"(607) 299-4799","Y"
350391,"","8111 Broadway","","","Elmhurst","NY","11373","(718) 396-1765","Monday: 24HOURS, Tuesday: 24HOURS, Wednesday: 24HOURS, Thursday: 24HOURS, Friday: 24HOURS, Saturday: 24HOURS, Sunday: 24HOURS ","",40.74301,-73.88253,1,"","N"
350392,"","2920 US Route 11","","","Whitney Point","NY","13862","(607) 634-4161","Monday: 24HOURS, Tuesday: 24HOURS, Wednesday: 24HOURS, Thursday: 24HOURS, Friday: 24HOURS, Saturday: 24HOURS, Sunday: 24HOURS ","",42.33515,-75.97211,1,"(607) 634-4161","Y"
350416,"","10207 N Riva Ridge Loop","Jack T. Sweet Complex","","Fort Drum","NY","13602","(315) 681-6833","Monday: 06:00-18:00, Tuesday: 06:00-18:00, Wednesday: 06:00-18:00, Thursday: 06:00-18:00, Friday: 06:00-18:00, Saturday: 06:00-18:00, Sunday: 08:00-18:00 ","",44.04489,-75.75786,1,"(315) 681-6833","N"
350417,"","477 Hamilton St","","","Geneva","NY","14456","(315) 759-5912","Monday: 24HOURS, Tuesday: 24HOURS, Wednesday: 24HOURS, Thursday: 24HOURS, Friday: 24HOURS, Saturday: 24HOURS, Sunday: 24HOURS ","",42.85686,-77.00388,1,"","Y"
350420,"","170 Eastern Blvd","","","Canandaigua","NY","14424","(585) 412-6233","Monday: 05:00-23:00, Tuesday: 05:00-23:00, Wednesday: 05:00-23:00, Thursday: 05:00-23:00, Friday: 05:00-23:00, Saturday: 05:00-23:00, Sunday: 05:00-23:00 ","",42.8786,-77.26204,1,"","Y"
350464,"","1369 Broadway","","","New York","NY","10018","(646) 649-3753","Monday: 06:00-22:00, Tuesday: 06:00-22:00, Wednesday: 06:00-22:00, Thursday: 06:00-22:00, Friday: 06:00-22:00, Saturday: 07:00-22:00, Sunday: 07:00-22:00 ","",40.75231,-73.98756,1,"","N"
350495,"","3291 Amboy Rd","","","Staten Island","NY","10306","(347) 861-7738","Monday: 24HOURS, Tuesday: 24HOURS, Wednesday: 24HOURS, Thursday: 24HOURS, Friday: 24HOURS, Saturday: 24HOURS, Sunday: 24HOURS ","",40.56094,-74.13525,1,"","Y"
350503,"","387 Jay St","","","Brooklyn","NY","11201","(347) 689-4067","Monday: 05:00-00:00, Tuesday: 05:00-00:00, Wednesday: 05:00-00:00, Thursday: 05:00-00:00, Friday: 05:00-00:00, Saturday: 05:00-00:00, Sunday: 05:00-00:00 ","",40.6923,-73.9872,1,"","N"
350511,"","484 9th Ave","","","New York","NY","10018","(646) 590-2933","Monday: 05:00-23:00, Tuesday: 05:00-23:00, Wednesday: 05:00-23:00, Thursday: 05:00-23:00, Friday: 05:00-23:00, Saturday: 05:00-23:00, Sunday: 05:00-23:00 ","",40.75533,-73.99478,1,"","N"
350513,"","31 S West St","Expressmart","","Homer","NY","13077","(607) 299-4385","Monday: 24HOURS, Tuesday: 24HOURS, Wednesday: 24HOURS, Thursday: 24HOURS, Friday: 24HOURS, Saturday: 24HOURS, Sunday: 24HOURS ","",42.63421,-76.19131,1,"(607) 299-4385","Y"
350524,"","5510 5th Ave","","","Brooklyn","NY","11220","(718) 567-7034","Monday: 05:00-23:00, Tuesday: 05:00-23:00, Wednesday: 05:00-23:00, Thursday: 05:00-23:00, Friday: 05:00-23:00, Saturday: 05:00-23:00, Sunday: 05:00-23:00 ","",40.64237,-74.01338,1,"","N"
350541,"","873 Flatbush Ave","","","Brooklyn","NY","11226","(718) 282-1238","Monday: 24HOURS, Tuesday: 24HOURS, Wednesday: 24HOURS, Thursday: 24HOURS, Friday: 24HOURS, Saturday: 24HOURS, Sunday: 24HOURS ","",40.65056,-73.95874,1,"(718) 736-0995","N"
350602,"","4909 S Park Ave","","","Hamburg","NY","14075","(716) 649-8340","Monday: 05:00-22:00, Tuesday: 05:00-22:00, Wednesday: 05:00-22:00, Thursday: 05:00-22:00, Friday: 05:00-22:00, Saturday: 05:00-22:00, Sunday: 06:00-22:00 ","",42.76274,-78.82487,1,"","Y"
350617,"","111 Central Park North","","","New York","NY","10026","(212) 222-0700","Monday: 05:00-23:00, Tuesday: 05:00-23:00, Wednesday: 05:00-23:00, Thursday: 05:00-23:00, Friday: 05:00-23:00, Saturday: 05:00-23:00, Sunday: 05:00-23:00 ","",40.79849,-73.9528,1,"","N"
350621,"","1141 Wicker St","","","Ticonderoga","NY","12883","(518) 503-5063","Monday: 05:00-21:00, Tuesday: 05:00-21:00, Wednesday: 05:00-21:00, Thursday: 05:00-21:00, Friday: 05:00-21:00, Saturday: 05:00-21:00, Sunday: 05:00-21:00 ","",43.85775,-73.43894,1,"","Y"
350647,"","262 Alexander Ave","","","Bronx","NY","10454","(347) 297-3808","Monday: 24HOURS, Tuesday: 24HOURS, Wednesday: 24HOURS, Thursday: 24HOURS, Friday: 24HOURS, Saturday: 24HOURS, Sunday: 24HOURS ","",40.81007,-73.92499,1,"(718) 799-5356","N"
350651,"","JFK Int'l Airport","Terminal 4 Main","","Jamaica","NY","11430","(718) 751-4797","Monday: 05:00-23:00, Tuesday: 05:00-23:00, Wednesday: 05:00-23:00, Thursday: 05:00-23:00, Friday: 05:00-23:00, Saturday: 05:00-23:00, Sunday: 05:00-23:00 ","",40.64315,-73.78217,1,"","N"
350659,"","260 E 161st St","","","Bronx","NY","10451","(718) 292-2908","Monday: 05:00-23:00, Tuesday: 05:00-23:00, Wednesday: 05:00-23:00, Thursday: 05:00-23:00, Friday: 05:00-23:00, Saturday: 05:00-23:00, Sunday: 05:00-23:00 ","",40.82562,-73.91883,1,"","N"
350674,"","381 Route 25A","","","Mount Sinai","NY","11766","(631) 473-0060","Monday: 24HOURS, Tuesday: 24HOURS, Wednesday: 24HOURS, Thursday: 24HOURS, Friday: 24HOURS, Saturday: 24HOURS, Sunday: 24HOURS ","",40.93471,-73.02292,1,"","Y"
350707,"","218 State Highway 30S","","","Amsterdam","NY","12010","(518) 843-0486","Monday: 05:00-23:00, Tuesday: 05:00-23:00, Wednesday: 05:00-23:00, Thursday: 05:00-23:00, Friday: 05:00-23:00, Saturday: 05:00-23:00, Sunday: 05:00-23:00 ","",42.92706,-74.20012,1,"","Y"
350709,"","1 Archie Bordeau Rd","Bark's","","Plattsburgh","NY","12901","(518) 561-0890","Monday: 05:00-22:00, Tuesday: 05:00-22:00, Wednesday: 05:00-22:00, Thursday: 05:00-22:00, Friday: 05:00-22:00, Saturday: 05:00-22:00, Sunday: 05:00-22:00 ","",44.65174,-73.48372,1,"","Y"
350713,"","50 Pine St","Unit C-1","","New York","NY","10005","(646) 678-4029","Monday: 05:00-23:00, Tuesday: 05:00-23:00, Wednesday: 05:00-23:00, Thursday: 05:00-23:00, Friday: 05:00-23:00, Saturday: 05:00-23:00, Sunday: 05:00-23:00 ","",40.70684,-74.00879,1,"","N"
350757,"","13640 39th Ave","Unit B2","","Flushing","NY","11354","(718) 358-0902","Monday: 24HOURS, Tuesday: 24HOURS, Wednesday: 24HOURS, Thursday: 24HOURS, Friday: 24HOURS, Saturday: 24HOURS, Sunday: 24HOURS ","",40.76112,-73.82746,1,"","N"
350759,"","4405 Kissena Blvd","","","Flushing","NY","11355","(646) 318-5794","Monday: 05:00-23:00, Tuesday: 05:00-23:00, Wednesday: 05:00-23:00, Thursday: 05:00-23:00, Friday: 05:00-23:00, Saturday: 05:00-23:00, Sunday: 05:00-23:00 ","",40.754,-73.82238,1,"","N"
350778,"","2168 86th St","","","Brooklyn","NY","11214","(718) 758-5140","Monday: 05:00-00:00, Tuesday: 05:00-00:00, Wednesday: 05:00-00:00, Thursday: 05:00-00:00, Friday: 05:00-00:00, Saturday: 05:00-00:00, Sunday: 05:00-00:00 ","",40.60224,-73.94438,1,"","N"
350792,"","1571 York Ave","","","New York","NY","10028","(212) 249-1155","Monday: 05:00-23:00, Tuesday: 05:00-23:00, Wednesday: 05:00-23:00, Thursday: 05:00-23:00, Friday: 05:00-23:00, Saturday: 05:00-23:00, Sunday: 05:00-23:00 ","",40.7742,-73.94849,1,"","N"
350831,"","325 Wyckoff Ave","","","Ridgewood","NY","11385","(718) 366-2414","Monday: 24HOURS, Tuesday: 24HOURS, Wednesday: 24HOURS, Thursday: 24HOURS, Friday: 24HOURS, Saturday: 24HOURS, Sunday: 24HOURS ","",40.69992,-73.91162,1,"(718) 392-8772","N"
350832,"","107-11/15 Rockaway Blvd","","","Ozone Park","NY","11417","(718) 835-3682","Monday: 24HOURS, Tuesday: 24HOURS, Wednesday: 24HOURS, Thursday: 24HOURS, Friday: 24HOURS, Saturday: 24HOURS, Sunday: 24HOURS ","",40.67886,-73.83218,1,"","N"
350849,"","3819 Forest Pkwy","","","North Tonawanda","NY","14120","(716) 264-4170","Monday: 06:00-22:00, Tuesday: 06:00-22:00, Wednesday: 06:00-22:00, Thursday: 06:00-22:00, Friday: 06:00-22:00, Saturday: 06:00-22:00, Sunday: 06:00-22:00 ","",43.06324,-78.83495,1,"","Y"
350888,"","1780 Middle Country Rd","","","Ridge","NY","11961","(631) 448-7046","Monday: 05:00-23:00, Tuesday: 05:00-23:00, Wednesday: 05:00-23:00, Thursday: 05:00-23:00, Friday: 05:00-23:00, Saturday: 05:00-23:00, Sunday: 05:00-23:00 ","",40.89175,-72.90057,1,"","N"
350904,"","123 Freemans Bridge Rd #131","Hess","","Glenville","NY","12302","(518) 381-1061","Monday: 24HOURS, Tuesday: 24HOURS, Wednesday: 24HOURS, Thursday: 24HOURS, Friday: 24HOURS, Saturday: 24HOURS, Sunday: 24HOURS ","",42.84243,-73.94073,1,"(518) 381-1853","N"
350927,"","2044 Montauk Hwy","Bridgehampton Commons","","Bridgehampton","NY","11932","(631) 537-0542","Monday: 06:00-23:00, Tuesday: 06:00-23:00, Wednesday: 06:00-23:00, Thursday: 06:00-23:00, Friday: 06:00-23:00, Saturday: 06:00-23:00, Sunday: 06:00-23:00 ","",40.93246,-72.31628,1,"","N"
350930,"","2225 Colvin Blvd","","","Tonawanda","NY","14150","(716) 834-2034","Monday: 05:00-22:00, Tuesday: 05:00-22:00, Wednesday: 05:00-22:00, Thursday: 05:00-22:00, Friday: 05:00-22:00, Saturday: 05:00-22:00, Sunday: 06:00-22:00 ","",42.99837,-78.85142,1,"","Y"
350937,"","16 Pinehollow Rd","Hess","","Oyster Bay","NY","11771","(516) 922-8152","Monday: 24HOURS, Tuesday: 24HOURS, Wednesday: 24HOURS, Thursday: 24HOURS, Friday: 24HOURS, Saturday: 24HOURS, Sunday: 24HOURS ","",40.86547,-73.53253,1,"","N"
350965,"","65 Congress St","","","Troy","NY","12180","(518) 326-0011","Monday: 05:00-22:00, Tuesday: 05:00-22:00, Wednesday: 05:00-22:00, Thursday: 05:00-22:00, Friday: 05:00-22:00, Saturday: 05:00-22:00, Sunday: 05:00-22:00 ","",42.72894,-73.69096,1,"","Y"
350994,"","25 W 43rd St","","","New York","NY","10036","(212) 933-4630","Monday: 05:30-22:30, Tuesday: 05:30-22:30, Wednesday: 05:30-22:30, Thursday: 05:30-22:30, Friday: 05:30-22:30, Saturday: 07:00-19:00, Sunday: 07:00-19:00 ","",40.75455,-73.98116,1,"","N"
351004,"","244 Madison Ave","","","New York","NY","10016","(212) 682-1610","Monday: 05:00-23:00, Tuesday: -23:00, Wednesday: -23:00, Thursday: -23:00, Friday: -23:00, Saturday: -23:00, Sunday: 05:00-23:00 ","",40.75016,-73.98132,1,"","N"
351006,"","550 Atlantic Ave","Hess","","Oceanside","NY","11572","(516) 205-5021","Monday: 24HOURS, Tuesday: 24HOURS, Wednesday: 24HOURS, Thursday: 24HOURS, Friday: 24HOURS, Saturday: 24HOURS, Sunday: 24HOURS ","",40.64087,-73.65661,1,"(516) 307-3329","N"
351007,"","2650 Long Beach Rd","Hess","","Oceanside","NY","11572","(516) 764-0584","Monday: 05:00-23:00, Tuesday: 05:00-23:00, Wednesday: 05:00-23:00, Thursday: 05:00-23:00, Friday: 05:00-23:00, Saturday: 05:00-23:00, Sunday: 05:00-23:00 ","",40.64734,-73.63829,1,"","N"
351009,"","68 North St","Hess","","Auburn","NY","13021","(315) 253-9116","Monday: 24HOURS, Tuesday: 24HOURS, Wednesday: 24HOURS, Thursday: 24HOURS, Friday: 24HOURS, Saturday: 24HOURS, Sunday: 24HOURS ","",42.9344,-76.5662,1,"","N"
351010,"","5323 W Genesee St","Hess","","Camillus","NY","13031","(315) 468-6509","Monday: 05:00-00:00, Tuesday: 05:00-00:00, Wednesday: 05:00-00:00, Thursday: 05:00-00:00, Friday: 05:00-00:00, Saturday: 05:00-00:00, Sunday: 06:00-00:00 ","",43.04076,-76.2725,1,"","N"
